201603031425,B,0,1001,11.99,155.9,0.265,154,0.882,0,1021.157,0,,49.58,Dry,10,121.8,171.6,-49.76,,,,0,0,,171.8047,184,12.4,329.7,379.5,6.132,,,16.03,,0,,,,,,,,,,,,,13.6,,,=
201603031426,B,0,1001,11.89,143.8,0.508,159.4,1.176,0,1021.148,0,,50.1,Dry,10,107.2,155.6,-48.4,,,,0,0,,147.2027,171.3,15.78,330.1,378.5,6.137,,,16,,0,,,,,,,,,,,,,13.48,,,=
201603031427,B,0,1001,11.87,164.2,1.176,199.2,2.646,0,1021.145,0,,50.08,Dry,10,106.9,155.8,-48.84,,,,0,0,,144.9016,172.3,16.56,329.8,378.7,6.141,,,16.1,,0,,,,,,,,,,,,,13.47,,,=
201603031428,B,0,1001,11.73,184.6,1.547,197.9,2.45,0,1021.14,0,,50.65,Dry,10,100.6,150.4,-49.81,,,,0,0,,136.0766,164.3,13.91,328.5,378.4,6.146,,,16.1,,0,,,,,,,,,,,,,13.48,,,=
201603031429,B,0,1001,11.59,138.8,0.831,107.8,1.96,0,1021.133,0,,51.22,Dry,10,96.4,146.3,-49.86,,,,0,0,,132.3126,155.3,8.99,328.1,377.9,6.15,,,16.08,,0,,,,,,,,,,,,,13.61,,,=
201603031430,B,0,1001,11.53,26.42,0.761,342.1,2.45,0,1021.113,0,,51.41,Dry,10,100.7,150.2,-49.57,,,,0,0,,136.6081,162.9,12.64,328.1,377.7,6.154,,,16.03,,0,,,,,,,,,,,,,13.49,,,=
201603031431,B,0,1001,11.62,262.3,0.73,333.8,1.47,0,1021.1,0,,51.17,Dry,10,101.5,151.5,-50.03,,,,0,0,,146.6159,174.6,23.1,328.4,378.4,6.159,,,16.07,,0,,,,,,,,,,,,,13.49,,,=
201603031432,B,0,1001,11.84,275.9,0.856,16.03,2.646,0,1021.1,0,,50.58,Dry,10,107,158,-51.02,,,,0,0,,152.6423,183.5,25.47,328.6,379.6,6.163,,,16.28,,0,,,,,,,,,,,,,13.5,,,=
201603031433,B,0,1001,12.13,313.9,1.749,336.3,3.136,0,1021.1,0,,50.07,Dry,10,109.1,160.3,-51.2,,,,0,0,,153.5379,185.7,25.39,329.3,380.5,6.168,,,16.45,,0,,,,,,,,,,,,,13.48,,,=
201603031434,B,0,1001,12.54,240.4,0.518,127.6,1.274,0,1021.092,0,,48.94,Dry,10,111,163,-51.94,,,,0,0,,153.1967,184.6,21.62,328.9,380.8,6.172,,,16.62,,0,,,,,,,,,,,,,13.49,,,=
201603031435,B,0,1001,12.55,138.6,1.169,131.2,2.058,0,1021.069,0,,47.99,Dry,10,110,160.6,-50.6,,,,0,0,,144.4792,170.6,10.05,327.8,378.4,6.177,,,16.62,,0,,,,,,,,,,,,,13.49,,,=
201603031436,B,0,1001,11.99,144.8,0.63,157.1,1.176,0,1021.067,0,,48.81,Dry,10,103.8,154.1,-50.32,,,,0,0,,136.8687,162.6,8.47,327.4,377.7,6.181,,,16.51,,0,,,,,,,,,,,,,13.49,,,=
201603031437,B,0,1001,11.59,134.7,0.755,151.3,1.568,0,1021.053,0,,49.86,Dry,10,269.4,318.5,-49.12,,,,0,0,,141.6176,337.9,19.38,328.9,378,6.185,,,16.46,,0,,,,,,,,,,,,,13.49,,,=
201603031438,B,0,1001,11.42,150.5,0.573,124,1.274,0,1021.042,0,,50.39,Dry,10,397.9,446.5,-48.57,,,,0,0,,154.5815,471.2,24.69,331.2,379.8,6.189,,,16.58,,0,,,,,,,,,,,,,13.48,,,=
201603031439,B,0,1001,11.47,150.2,0.565,190.7,1.176,0,1021.037,0,,50.86,Dry,10,393.8,442.1,-48.36,,,,0,0,,177.235,467.9,25.81,332.6,380.9,6.194,,,16.73,,0,,,,,,,,,,,,,13.49,,,=
201603031440,B,0,1001,11.7,204.7,0.482,201.1,0.98,0,1021.02,0,,50.15,Dry,10,357.3,405.9,-48.56,,,,0,0,,208.2613,429.4,23.5,332.3,380.9,6.198,,,16.89,,0,,,,,,,,,,,,,13.49,,,=
201603031441,B,0,1001,11.79,197.8,0.529,302.9,1.274,0,1020.996,0,,50.01,Dry,10,249.7,298.7,-49,,,,0,0,,225.1561,317.9,19.15,331.9,380.9,6.203,,,16.93,,0,,,,,,,,,,,,,13.5,,,=
201603031442,B,0,1001,11.93,313.9,1.356,326.6,3.234,0,1020.963,0,,49.92,Dry,10,275.6,324.4,-48.75,,,,0,0,,262.5795,343.7,19.34,332.1,380.8,6.207,,,16.97,,0,,,,,,,,,,,,,13.6,,,=
201603031443,B,0,1001,12.16,188.4,0.412,198.6,0.686,0,1020.954,0,,49.07,Dry,10,224.5,273.9,-49.35,,,,0,0,,240.5264,290.3,16.42,330.8,380.2,6.212,,,16.98,,0,,,,,,,,,,,,,13.47,,,=
201603031444,B,0,1001,12.19,301.8,0.857,322.1,3.234,0,1020.952,0,,49.29,Dry,10,273.6,322.8,-49.25,,,,0,0,,272.4466,342.3,19.48,332.1,381.4,6.216,,,16.99,,0,,,,,,,,,,,,,13.49,,,=
201603031445,B,0,1001,12.44,342.8,0.689,345.8,1.666,0,1020.934,0,,48.8,Dry,10,166.2,217.2,-50.99,,,,0,0,,187.1709,231.3,14.1,329.9,380.9,6.221,,,17.01,,0,,,,,,,,,,,,,13.47,,,=
201603031446,B,0,1001,12.61,64.33,0.759,120.7,2.45,0,1020.909,0,,48.31,Dry,10,176.4,227.2,-50.8,,,,0,0,,195.3208,242,14.8,329.2,380,6.225,,,16.93,,0,,,,,,,,,,,,,13.5,,,=
201603031447,B,0,1001,12.68,315.7,0.418,327.3,1.274,0,1020.907,0,,48.53,Dry,10,181.2,232.5,-51.26,,,,0,0,,183.3459,246.7,14.28,329,380.2,6.23,,,16.91,,0,,,,,,,,,,,,,13.48,,,=
201603031448,B,0,1001,12.77,157.9,0.346,133.9,0.882,0,1020.903,0,,48.32,Dry,10,121.5,172.8,-51.24,,,,0,0,,148.7487,183.6,10.86,328.3,379.6,6.235,,,16.83,,0,,,,,,,,,,,,,13.48,,,=
201603031449,B,0,1001,12.8,186.2,0.446,188,0.98,0,1020.912,0,,48.04,Dry,10,237.9,288.1,-50.21,,,,0,0,,238.4427,305.5,17.4,329.4,379.6,6.239,,,16.79,,0,,,,,,,,,,,,,13.49,,,=
201603031450,B,0,1001,12.66,164.4,0.64,193.1,1.078,0,1020.923,0,,47.99,Dry,10,285.2,334.9,-49.69,,,,0,0,,288.0996,354.1,19.24,330.3,380,6.244,,,16.85,,0,,,,,,,,,,,,,13.49,,,=
201603031451,B,0,1001,12.49,167.1,1.024,168.3,1.666,0,1020.923,0,,48.57,Dry,10,305.6,355.3,-49.66,,,,0,0,,331.0085,375.9,20.62,330.7,380.4,6.248,,,16.92,,0,,,,,,,,,,,,,13.49,,,=
201603031452,B,0,1001,12.38,137.8,0.449,162.7,1.372,0,1020.907,0,,48.97,Dry,10,386.4,436.2,-49.77,,,,0,0,,418.1733,461.1,24.93,331.4,381.2,6.252,,,17.02,,0,,,,,,,,,,,,,13.49,,,=
201603031453,B,0,1001,12.35,187.6,0.709,200.1,1.862,0,1020.894,0,,48.99,Dry,10,368.3,418.8,-50.48,,,,0,0,,392.5047,443.1,24.3,331.2,381.7,6.257,,,17.18,,0,,,,,,,,,,,,,13.48,,,=
201603031454,B,0,1001,12.4,201.9,0.639,201.1,1.176,0,1020.881,0,,48.79,Dry,10,394.6,445.5,-50.98,,,,0,0,,423.0668,470.8,25.26,330.9,381.9,6.262,,,17.29,,0,,,,,,,,,,,,,13.49,,,=
201603031455,B,0,1001,12.39,180.7,0.88,162.8,1.47,0,1020.868,0,,49.07,Dry,10,415.7,466.9,-51.27,,,,0,0,,444.0947,494.2,27.25,331.1,382.4,6.266,,,17.45,,0,,,,,,,,,,,,,13.47,,,=
